source_system_a,source_id_a,entity_name_a,source_system_b,source_id_b,entity_name_b,address_similarity,name_similarity,geographic_proximity,confidence,outcome
sales_records,SR-1046,Blackthorn Holdings,debt_records,DBT-2024-061,Ferngate Holdings LLC,0.76,0.5867,,0.683,review_queue
sales_records,SR-1274,Birchwood Logistics,debt_records,DBT-2024-085,Silverpine Logistics Inc,0.7545,0.5925,,0.6825,review_queue
sales_records,SR-1305,Windermere Retail,debt_records,DBT-2024-364,Windermere Properties LLC,0.6049,0.7784,,0.682,review_queue
sales_records,SR-1122,Quarrystone Capital,debt_records,DBT-2024-305,Westbrook Capital,0.7385,0.6111,,0.6819,review_queue
sales_records,SR-1301,Westbrook Capital,debt_records,DBT-2024-128,Quarrystone Capital,0.7385,0.6111,,0.6819,review_queue
sales_records,SR-1029,Lakeshore Holdings,debt_records,DBT-2024-167,Hearthstone Holdings Inc,0.7,0.6581,,0.6814,review_queue
sales_records,SR-1375,Crestpoint Investors Inc,debt_records,DBT-2024-265,Blackthorn Investors,0.7243,0.6264,,0.6808,review_queue
sales_records,SR-1336,Hearthstone Retail Group,debt_records,DBT-2024-120,Hearthstone Commercial Fund,0.6919,0.6667,,0.6807,review_queue
sales_records,SR-1140,Ember Ridge Realty,debt_records,DBT-2024-268,Ember Ridge Trust Inc,0.61,0.7672,,0.6799,review_queue
sales_records,SR-1201,Vantage Point Industrial,debt_records,DBT-2024-384,Pinecrest Industrial Group,0.7429,0.6,,0.6794,review_queue
sales_records,SR-1274,Birchwood Logistics,debt_records,DBT-2024-097,Prairie Wind Logistics Partners,0.775,0.56,,0.6794,review_queue
sales_records,SR-1164,Delta Ridge Capital,debt_records,DBT-2024-391,Delta Ridge Retail Partners,0.7,0.6522,,0.6788,review_queue
sales_records,SR-1016,Ember Ridge Capital Inc,debt_records,DBT-2024-099,Ember Ridge Residential LLC,0.6211,0.7451,,0.6762,review_queue
sales_records,SR-1008,Cornerstone Investors,debt_records,DBT-2024-380,Crestpoint Investors,0.5538,0.8293,,0.6762,review_queue
sales_records,SR-1005,Rosewood Partners LP,debt_records,DBT-2024-250,Prairie Wind Partners,0.6857,0.6642,,0.6761,review_queue
sales_records,SR-1013,Elm Hollow Capital,debt_records,DBT-2024-178,Elm Hollow Partners,0.6545,0.7027,,0.6759,review_queue
sales_records,SR-1367,Underhill Holdings,debt_records,DBT-2024-371,Underhill Holdings Partners,0.5765,0.8,,0.6758,review_queue
sales_records,SR-1390,Golden Gate Industrial,debt_records,DBT-2024-077,Hollow Creek Industrial Inc,0.7,0.6449,,0.6755,review_queue
sales_records,SR-1195,Windermere Industrial,debt_records,DBT-2024-374,Highland Park Industrial Inc,0.7,0.6449,,0.6755,review_queue
sales_records,SR-1192,Quarrystone Residential Partners,debt_records,DBT-2024-171,Cornerstone Realty Inc,0.8,0.5194,,0.6753,review_queue
sales_records,SR-1216,Canyon Point Partners,debt_records,DBT-2024-025,Pinnacle Trust Partners,0.7429,0.5909,,0.6753,review_queue
sales_records,SR-1261,Ferngate Fund,debt_records,DBT-2024-014,Ember Ridge Capital Fund,0.783,0.5405,,0.6752,review_queue
sales_records,SR-1335,Oakwood Office,debt_records,DBT-2024-201,Birchwood Office,0.6286,0.7333,,0.6751,review_queue
sales_records,SR-1157,Blackthorn Development,debt_records,DBT-2024-202,Ashford Development Inc,0.6118,0.7527,,0.6744,review_queue
sales_records,SR-1247,Ironwood Development Inc,debt_records,DBT-2023-219,Greystone Development,0.6471,0.7057,,0.6731,review_queue
sales_records,SR-1218,Delta Ridge Group,debt_records,DBT-2024-268,Ember Ridge Trust Inc,0.76,0.5635,,0.6727,review_queue
sales_records,SR-1182,Silverline Realty LP,debt_records,DBT-2023-342,Silverpine Residential Fund,0.7,0.6371,,0.672,review_queue
sales_records,SR-1303,Pinnacle Partners,debt_records,DBT-2024-232,Meridian Partners,0.6919,0.6471,,0.672,review_queue
sales_records,SR-1189,Summit Bay Holdings LLC,debt_records,DBT-2024-142,Elm Hollow Holdings Inc,0.75,0.5735,,0.6716,review_queue
sales_records,SR-1291,Yellowpine Commercial,debt_records,DBT-2024-120,Hearthstone Commercial Fund,0.7086,0.625,,0.6714,review_queue
sales_records,SR-1148,Bayshore Capital,debt_records,DBT-2024-183,Steelyard Capital Fund,0.7871,0.5263,,0.6712,review_queue
sales_records,SR-1034,Grayson Industrial,debt_records,DBT-2023-075,Yellowpine Industrial Inc,0.6545,0.6912,,0.6708,review_queue
sales_records,SR-1241,Juniper Bend Retail LLC,debt_records,DBT-2024-133,Juniper Bend Properties,0.5818,0.7814,,0.6705,review_queue
sales_records,SR-1364,Vantage Point Partners,debt_records,DBT-2024-028,Silverpine Group Partners,0.73,0.5957,,0.6703,review_queue
sales_records,SR-1234,Twin Rivers Partners Inc,debt_records,DBT-2024-028,Silverpine Group Partners,0.7568,0.5589,,0.6688,review_queue
sales_records,SR-1039,Ridgeline Realty,debt_records,DBT-2024-298,Greystone Retail LLC,0.7714,0.5375,,0.6674,review_queue
sales_records,SR-1205,Rosewood Realty,debt_records,DBT-2024-030,Westbrook Realty LLC,0.7086,0.6157,,0.6673,review_queue
sales_records,SR-1364,Vantage Point Partners,debt_records,DBT-2024-050,Lakeshore Fund Partners,0.7385,0.5778,,0.6671,review_queue
sales_records,SR-1347,Cornerstone Commercial,debt_records,DBT-2024-360,Greystone Commercial LP,0.5333,0.8343,,0.6671,review_queue
sales_records,SR-1023,Brightline Trust,debt_records,DBT-2024-140,Ironbridge Partners Inc,0.839,0.4522,,0.6671,review_queue
sales_records,SR-1242,Windermere Logistics,debt_records,DBT-2024-256,Maple Crest Logistics LP,0.707,0.6169,,0.667,review_queue
sales_records,SR-1093,Stonebridge Office Partners,debt_records,DBT-2023-109,Stonebridge Realty,0.6667,0.6667,,0.6667,review_queue
sales_records,SR-1248,Sable Point Partners,debt_records,DBT-2024-111,Nightingale Partners Fund,0.7733,0.5333,,0.6666,review_queue
sales_records,SR-1116,Ferngate Office,debt_records,DBT-2024-350,Ember Ridge Office LP,0.6842,0.6444,,0.6665,review_queue
sales_records,SR-1368,Vantage Point Residential Inc,debt_records,DBT-2024-100,Ironbridge Residential Inc,0.67,0.6593,,0.6652,review_queue
sales_records,SR-1177,Twin Rivers Development,debt_records,DBT-2024-226,Delta Ridge Development Inc,0.625,0.7155,,0.6652,review_queue
sales_records,SR-1034,Grayson Industrial,debt_records,DBT-2024-060,Oakwood Industrial,0.6182,0.7222,,0.6644,review_queue
sales_records,SR-1333,Lakeshore Office Fund,debt_records,DBT-2024-281,Pinecrest Office Inc,0.79,0.5065,,0.664,review_queue
sales_records,SR-1217,Bluepeak Logistics,debt_records,DBT-2024-215,Steelyard Logistics LP,0.6919,0.6292,,0.664,review_queue
sales_records,SR-1306,Valley Forge Retail Group,debt_records,DBT-2024-045,Harborview Realty Group,0.7273,0.5833,,0.6633,review_queue
sales_records,SR-1036,Overlook Commercial Partners,debt_records,DBT-2024-164,Ember Ridge Partners,0.76,0.5417,,0.663,review_queue
sales_records,SR-1128,Twin Rivers Commercial LLC,debt_records,DBT-2023-290,Twin Rivers Retail LLC,0.58,0.7667,,0.663,review_queue
sales_records,SR-1191,Quailridge Trust,debt_records,DBT-2024-028,Silverpine Group Partners,0.8421,0.439,,0.6629,review_queue
sales_records,SR-1248,Sable Point Partners,debt_records,DBT-2024-179,Northgate Retail Partners,0.73,0.5778,,0.6624,review_queue
sales_records,SR-1262,Greystone Properties,debt_records,DBT-2024-173,Maple Crest Properties Partners,0.72,0.5882,,0.6614,review_queue
sales_records,SR-1070,Sable Point Realty Inc,debt_records,DBT-2024-340,Quarrystone Realty LP,0.8,0.486,,0.6604,review_queue
sales_records,SR-1375,Crestpoint Investors Inc,debt_records,DBT-2024-386,Cornerstone Trust Inc,0.8098,0.4728,,0.66,review_queue
sales_records,SR-1049,Fairview Logistics,debt_records,DBT-2024-101,Ferngate Logistics Inc,0.6333,0.6933,,0.66,review_queue
sales_records,SR-1036,Overlook Commercial Partners,debt_records,DBT-2024-029,Kestrel Commercial Inc,0.6909,0.6212,,0.6599,review_queue
sales_records,SR-1288,Ashgrove Industrial,debt_records,DBT-2024-344,Overlook Industrial LP,0.6154,0.7153,,0.6598,review_queue
sales_records,SR-1329,Coastal Bend Fund LP,debt_records,DBT-2024-107,Ashgrove Retail Inc,0.9217,0.3311,,0.6592,review_queue
sales_records,SR-1177,Twin Rivers Development,debt_records,DBT-2023-219,Greystone Development,0.64,0.6818,,0.6586,review_queue
sales_records,SR-1225,Twin Rivers Group,debt_records,DBT-2024-217,Millbrook Capital Group,0.9053,0.35,,0.6585,review_queue
sales_records,SR-1181,Windermere Residential,debt_records,DBT-2024-385,Hollow Creek Residential LLC,0.68,0.6313,,0.6584,review_queue
sales_records,SR-1383,Hollow Creek Residential,debt_records,DBT-2024-186,Windermere Residential Inc,0.68,0.6313,,0.6584,review_queue
sales_records,SR-1319,Pinnacle Industrial,debt_records,DBT-2024-376,Quailridge Industrial LP,0.64,0.6805,,0.658,review_queue
sales_records,SR-1274,Birchwood Logistics,debt_records,DBT-2024-170,Larkspur Logistics Fund,0.7652,0.5238,,0.6579,review_queue
sales_records,SR-1341,Quarrystone Realty,debt_records,DBT-2024-069,Sable Point Realty LLC,0.8,0.48,,0.6578,review_queue
sales_records,SR-1172,Crestpoint Realty Inc,debt_records,DBT-2024-094,Cornerstone Retail Group,0.7176,0.5823,,0.6575,review_queue
sales_records,SR-1281,Larkspur Capital,debt_records,DBT-2024-126,Larkspur Residential,0.6049,0.7222,,0.657,review_queue
sales_records,SR-1024,Silverpine Group,debt_records,DBT-2023-141,Silverpine Office,0.6,0.7273,,0.6566,review_queue
sales_records,SR-1313,Foundry Square Development Group,debt_records,DBT-2024-129,Ashford Industrial Group,0.8098,0.4643,,0.6562,review_queue
sales_records,SR-1291,Yellowpine Commercial,debt_records,DBT-2024-269,Canyon Point Commercial Inc,0.6182,0.703,,0.6559,review_queue
sales_records,SR-1265,Driftwood Industrial,debt_records,DBT-2024-129,Ashford Industrial Group,0.7077,0.5909,,0.6558,review_queue
sales_records,SR-1236,Valley Forge Partners Partners,debt_records,DBT-2024-178,Elm Hollow Partners,0.7882,0.4898,,0.6556,review_queue
sales_records,SR-1311,Palmetto Coast Capital Group,debt_records,DBT-2024-129,Ashford Industrial Group,0.8105,0.4615,,0.6554,review_queue
sales_records,SR-1008,Cornerstone Investors,debt_records,DBT-2024-265,Blackthorn Investors,0.6333,0.6829,,0.6553,review_queue
sales_records,SR-1035,Kestrel Holdings,debt_records,DBT-2024-138,Quarrystone Holdings Group,0.722,0.5714,,0.6551,review_queue
sales_records,SR-1135,Quarrystone Holdings,debt_records,DBT-2024-039,Kestrel Holdings Group,0.722,0.5714,,0.6551,review_queue
sales_records,SR-1078,Silverline Residential LLC,debt_records,DBT-2024-272,Greystone Residential,0.64,0.6739,,0.6551,review_queue
sales_records,SR-1231,Stonebridge Investors LLC,debt_records,DBT-2024-166,Brightline Investors Inc,0.6057,0.7166,,0.655,review_queue
sales_records,SR-1265,Driftwood Industrial,debt_records,DBT-2024-376,Quailridge Industrial LP,0.6471,0.6643,,0.6547,review_queue
sales_records,SR-1113,Millbrook Commercial,debt_records,DBT-2024-297,Millbrook Retail,0.6,0.7222,,0.6543,review_queue
sales_records,SR-1280,Highland Park Holdings LLC,debt_records,DBT-2024-142,Elm Hollow Holdings Inc,0.75,0.5342,,0.6541,review_queue
sales_records,SR-1130,Northgate Partners,debt_records,DBT-2024-152,Copperfield Investors Partners,0.7771,0.5,,0.6539,review_queue
sales_records,SR-1248,Sable Point Partners,debt_records,DBT-2024-178,Elm Hollow Partners,0.6842,0.6154,,0.6536,review_queue
sales_records,SR-1047,Stonebridge Holdings,debt_records,DBT-2024-343,Stonebridge Development Inc,0.6595,0.646,,0.6535,review_queue
sales_records,SR-1231,Stonebridge Investors LLC,debt_records,DBT-2024-197,Twin Rivers Investors Inc,0.6154,0.7006,,0.6533,review_queue
sales_records,SR-1364,Vantage Point Partners,debt_records,DBT-2024-083,Brightline Partners LLC,0.7243,0.5646,,0.6533,review_queue
sales_records,SR-1275,Driftwood Properties,debt_records,DBT-2024-362,Oakwood Capital,0.8552,0.4,,0.6529,review_queue
sales_records,SR-1175,Hollow Creek Partners,debt_records,DBT-2024-248,Highland Park Fund Partners,0.7086,0.5833,,0.6529,review_queue
sales_records,SR-1137,Falcon Creek Industrial LLC,debt_records,DBT-2024-389,Falcon Creek Ventures LP,0.6,0.7187,,0.6528,review_queue
sales_records,SR-1269,Amberleaf Commercial,debt_records,DBT-2024-137,Marlin Bay Commercial,0.5895,0.7317,,0.6527,review_queue
sales_records,SR-1273,Northgate Ventures,debt_records,DBT-2024-048,Sable Point Ventures Fund,0.7652,0.5116,,0.6525,review_queue
sales_records,SR-1111,Bayshore Development,debt_records,DBT-2024-320,Foundry Square Development,0.6526,0.6522,,0.6524,review_queue
sales_records,SR-1114,Hearthstone Commercial,debt_records,DBT-2024-300,Yellowpine Commercial Fund,0.6743,0.625,,0.6524,review_queue
sales_records,SR-1011,Palmetto Coast Residential LP,debt_records,DBT-2023-134,Maple Crest Residential Fund,0.6118,0.7029,,0.6523,review_queue
sales_records,SR-1073,Blackthorn Retail,debt_records,DBT-2024-149,Bayshore Capital,0.7375,0.5455,,0.6522,review_queue
sales_records,SR-1083,Rosewood Commercial,debt_records,DBT-2024-029,Kestrel Commercial Inc,0.6333,0.6753,,0.652,review_queue
sales_records,SR-1281,Larkspur Capital,debt_records,DBT-2024-128,Quarrystone Capital,0.67,0.6286,,0.6516,review_queue
sales_records,SR-1079,Vantage Point Group LLC,debt_records,DBT-2024-129,Ashford Industrial Group,0.7771,0.4942,,0.6514,review_queue
sales_records,SR-1029,Lakeshore Holdings,debt_records,DBT-2024-387,Timberlake Logistics Inc,0.8737,0.3734,,0.6513,review_queue
sales_records,SR-1003,Prairie Wind Fund,debt_records,DBT-2024-014,Ember Ridge Capital Fund,0.7429,0.5366,,0.6512,review_queue
sales_records,SR-1164,Delta Ridge Capital,debt_records,DBT-2024-395,Overlook Capital Inc,0.7333,0.548,,0.6509,review_queue
sales_records,SR-1261,Ferngate Fund,debt_records,DBT-2024-111,Nightingale Partners Fund,0.75,0.5263,,0.6506,review_queue
sales_records,SR-1064,Palmetto Coast Trust,debt_records,DBT-2024-247,Northgate Trust Partners,0.88,0.3636,,0.6505,review_queue
sales_records,SR-1107,Greystone Industrial,debt_records,DBT-2024-004,Valley Forge Industrial LP,0.627,0.6795,,0.6503,review_queue
sales_records,SR-1300,Ashgrove Commercial Group,debt_records,DBT-2024-368,Ironbridge Commercial LLC,0.6857,0.6052,,0.6499,review_queue
sales_records,SR-1251,Underhill Office,debt_records,DBT-2024-369,Windermere Holdings LLC,0.8571,0.3903,,0.6496,review_queue
sales_records,SR-1359,Sable Point Capital,debt_records,DBT-2024-137,Marlin Bay Commercial,0.8091,0.45,,0.6495,review_queue
sales_records,SR-1385,Timberlake Logistics,debt_records,DBT-2024-285,Timberlake Group Inc,0.625,0.68,,0.6494,review_queue
sales_records,SR-1260,Ashford Ventures,debt_records,DBT-2024-332,Lakeshore Office,0.8186,0.4375,,0.6492,review_queue
sales_records,SR-1325,Windermere Office,debt_records,DBT-2024-186,Windermere Residential Inc,0.6545,0.6419,,0.6489,review_queue
sales_records,SR-1002,Ridgeline Group,debt_records,DBT-2024-002,Ridgeline Retail,0.6,0.7097,,0.6488,review_queue
sales_records,SR-1210,Prairie Wind Industrial,debt_records,DBT-2024-077,Hollow Creek Industrial Inc,0.73,0.5471,,0.6487,review_queue
sales_records,SR-1047,Stonebridge Holdings,debt_records,DBT-2023-146,Hollow Creek Holdings LLC,0.7158,0.5646,,0.6486,review_queue
sales_records,SR-1092,Marlin Bay Industrial,debt_records,DBT-2024-118,Copper Basin Industrial Inc,0.64,0.6591,,0.6485,review_queue
sales_records,SR-1092,Marlin Bay Industrial,debt_records,DBT-2024-375,Cornerstone Industrial Inc,0.7,0.5841,,0.6485,review_queue
sales_records,SR-1159,Maple Crest Ventures,debt_records,DBT-2024-151,Vantage Point Ventures Fund,0.7243,0.5532,,0.6483,review_queue
sales_records,SR-1094,Falcon Creek Residential,debt_records,DBT-2024-106,Blackthorn Residential,0.61,0.6957,,0.6481,review_queue
sales_records,SR-1219,Birchwood Residential LLC,debt_records,DBT-2024-358,Grayson Residential,0.627,0.6745,,0.6481,review_queue
sales_records,SR-1058,Foundry Square Logistics Inc,debt_records,DBT-2024-124,Silverline Logistics Inc,0.707,0.5734,,0.6476,review_queue
sales_records,SR-1244,Ashford Investors,debt_records,DBT-2024-149,Bayshore Capital,0.7771,0.4848,,0.6472,review_queue
sales_records,SR-1198,Foundry Square Commercial,debt_records,DBT-2024-320,Foundry Square Development,0.6,0.7059,,0.6471,review_queue
sales_records,SR-1361,Ironbridge Trust,debt_records,DBT-2024-213,Ironbridge Capital,0.6,0.7059,,0.6471,review_queue
sales_records,SR-1359,Sable Point Capital,debt_records,DBT-2024-251,Amberleaf Capital Group,0.7077,0.5714,,0.6471,review_queue
sales_records,SR-1140,Ember Ridge Realty,debt_records,DBT-2024-140,Ironbridge Partners Inc,0.7907,0.4675,,0.6471,review_queue
sales_records,SR-1118,Silverline Logistics,debt_records,DBT-2024-064,Foundry Square Logistics LLC,0.707,0.5712,,0.6466,review_queue
sales_records,SR-1105,Amberleaf Industrial,debt_records,DBT-2024-302,Timberlake Fund LLC,0.7529,0.5137,,0.6466,review_queue
sales_records,SR-1193,Driftwood Group,debt_records,DBT-2024-313,Ridgeline Trust Group,0.7636,0.5,,0.6464,review_queue
sales_records,SR-1239,Redwood Industrial,debt_records,DBT-2024-043,Crestpoint Development Fund,0.9143,0.3111,,0.6462,review_queue
sales_records,SR-1198,Foundry Square Commercial,debt_records,DBT-2024-229,Silverpine Capital LP,0.9091,0.3171,,0.646,review_queue
sales_records,SR-1096,Ferngate Residential,debt_records,DBT-2024-195,Silverline Commercial Inc,0.8235,0.4234,,0.6457,review_queue
sales_records,SR-1311,Palmetto Coast Capital Group,debt_records,DBT-2024-377,Palmetto Coast Group Partners,0.6,0.7018,,0.6452,review_queue
sales_records,SR-1157,Blackthorn Development,debt_records,DBT-2024-103,Hearthstone Development Inc,0.5765,0.7309,,0.6451,review_queue
sales_records,SR-1006,Zenith Point Capital Inc,debt_records,DBT-2023-172,Crestpoint Commercial Inc,0.67,0.6124,,0.6444,review_queue
sales_records,SR-1029,Lakeshore Holdings,debt_records,DBT-2024-261,Lakeshore Industrial Inc,0.6333,0.6581,,0.6443,review_queue
sales_records,SR-1137,Falcon Creek Industrial LLC,debt_records,DBT-2024-374,Highland Park Industrial Inc,0.6233,0.6703,,0.6442,review_queue
sales_records,SR-1141,Amberleaf Properties,debt_records,DBT-2024-145,Silverline Properties LP,0.5895,0.7118,,0.6439,review_queue
sales_records,SR-1031,Ironbridge Group LLC,debt_records,DBT-2024-130,Ironbridge Logistics LLC,0.6057,0.6909,,0.6436,review_queue
sales_records,SR-1205,Rosewood Realty,debt_records,DBT-2024-289,Rosewood Group Inc,0.6333,0.6562,,0.6435,review_queue
sales_records,SR-1373,Yellowpine Development,debt_records,DBT-2024-106,Blackthorn Residential,0.94,0.2727,,0.6434,review_queue
sales_records,SR-1073,Blackthorn Retail,debt_records,DBT-2024-246,Blackthorn Ventures LLC,0.5875,0.7133,,0.6434,review_queue
sales_records,SR-1231,Stonebridge Investors LLC,debt_records,DBT-2024-266,Stonebridge Capital LLC,0.5818,0.72,,0.6432,review_queue
sales_records,SR-1326,Northgate Fund Group,debt_records,DBT-2024-190,Hearthstone Group Group,0.7484,0.5116,,0.6432,review_queue
sales_records,SR-1034,Grayson Industrial,debt_records,DBT-2024-007,Cornerstone Investors,0.7474,0.5128,,0.6431,review_queue
sales_records,SR-1246,Greystone Capital,debt_records,DBT-2024-379,Juniper Bend Residential LLC,0.8941,0.3293,,0.6431,review_queue
sales_records,SR-1066,Foundry Square Group,debt_records,DBT-2024-214,Union Pacific Realty Partners,0.8636,0.3673,,0.643,review_queue
sales_records,SR-1365,Harborview Properties,debt_records,DBT-2024-010,Delta Ridge Properties Inc,0.6182,0.6739,,0.643,review_queue
sales_records,SR-1059,Harborview Holdings,debt_records,DBT-2024-393,Northgate Holdings Fund,0.7,0.5714,,0.6428,review_queue
sales_records,SR-1146,Bayshore Properties,debt_records,DBT-2024-112,Ashgrove Group,0.72,0.5455,,0.6424,review_queue
sales_records,SR-1236,Valley Forge Partners Partners,debt_records,DBT-2024-173,Maple Crest Properties Partners,0.6049,0.6885,,0.6421,review_queue
